fingerprint,llm_score,llm_label,is_relevant,model,prompt_version
0fb1c79180fa35988b25b2b09d4fd6f843e5e725dcec3a3f485f3c17a42126e4,,中性,false,codex,sentiment-v1
0fb2fd7ffbb16da50f34d4a84f7e176d287a6790c443263b3e7147aab8a08797,0.3,正向,true,codex,sentiment-v1
0fb4b0f7d194a89d513a10fb490b558fa3e39149d50a41db164d4db59377dada,0.0,中性,true,codex,sentiment-v1
0fb4e38bf2b3e46a85938280bb45e5a5f700a7c2b61c2e6f8804858a3ae0f065,,中性,false,codex,sentiment-v1
0fb5226e83d6fdfe3b9c3940870bf64a9486566b1d4830c0b110a7f2b6c84a23,0.9,正向,true,codex,sentiment-v1
0fb547dd23abe9bd162020de636123497233273045075624af09c0f08ff4d3f2,0.4,正向,true,codex,sentiment-v1
0fb5b860a7033e513ba735980a70a8500afefbfc7b837519efc4d00b3e38b3a7,,中性,false,codex,sentiment-v1
0fb69e18112902aaac0d78309186acf36b2c6d9c3102b920dd60753397a7a258,-0.7,負向,true,codex,sentiment-v1
0fb863918bd917071fe58e39ffff468f68000f3c20f4417e3ccc7880c4c040aa,,中性,false,codex,sentiment-v1
0fb8ca7f3c162a431e17775a07ed2f7515afb32d7dab60646c12007d0868aac5,0.5,正向,true,codex,sentiment-v1
0fbc1b7ff19598ebc134e2e99764bfcea4d1f7a6b5dc47e7e08ab03799805853,,中性,false,codex,sentiment-v1
0fbd4de8ff4bddd35f89c6a36e4ac49a13de2550189a8159043f6af44250cc67,0.3,正向,true,codex,sentiment-v1
0fbf3961450e6dfe5ecd2121b9cb682f264d36a9dbb5f20023d07da1c4dae6fd,0.8,正向,true,codex,sentiment-v1
0fc0a0fbbaba278f37e84ec852c7c928d47aebde15a5f299bb9c8047a6591b97,-0.6,負向,true,codex,sentiment-v1
0fc0f853eea9d834a003710005fb0f1ee03db0371bc5d587d43563d8200ddc81,0.0,中性,true,codex,sentiment-v1
0fc21042c4fdd772526be52d7af2fc2b33bab2109dbf743a950b706ac262fe4a,0.5,正向,true,codex,sentiment-v1
0fc2774940a24f43e23bc9c0099d8d2f03f06c0f167ae316132c194458a3234d,0.6,正向,true,codex,sentiment-v1
0fc4290eb832525ff96435fb57c7d5fbc32abb0b84a071b28dad6cf6b18007dd,,中性,false,codex,sentiment-v1
0fc4bea0b75b16422c13dfff5a9277ffd94a3d6e5eb8ee50305943502eba7938,-0.4,負向,true,codex,sentiment-v1
0fc65fb425f8e4e172497057799638000ce96d5d666ff1b4bb3a3982f5a5ed5a,,中性,false,codex,sentiment-v1
0fc7ae04eb7137494afec9ead52d93e517355825189124eaa015f92eb4a09c6d,0.65,正向,true,codex,sentiment-v1
0fccfcc154cedae32be73686a411b4a98bb3616e891b3395802002dcb40d490c,0.5,正向,true,codex,sentiment-v1
0fcedb1390cc88464ad5ffc7a971b5199cd72bf4e2286fa8c85550998d438e99,0.3,正向,true,codex,sentiment-v1
0fcff8225e8d2821ac8c1dc13dfaa8a52bffaeabea4633d1b1c14dfc51b2d3f2,0.8,正向,true,codex,sentiment-v1
0fd03d13f97386c7f2ef0a8d94f782b53a256052344994368ac68048f639c289,-0.5,負向,true,codex,sentiment-v1
0fd0588a35a26d45e4d4417be859cf8362de3f9585f2cc398c12549530e961ce,-0.8,負向,true,codex,sentiment-v1
0fd1ccc0c656e4f8ff3d1bbbaf0acaa0dc0b047b9398f19c05d653bcd776c567,,中性,false,codex,sentiment-v1
0fd22201be143fdb0aac4c29386ed96f6123b6812c5484a873d6345c2871b533,-0.5,負向,true,codex,sentiment-v1
0fd26a925feb9c93a91498e7e2b0c1b45847f78735fc334a0ce38ab9cfc04416,0.0,中性,true,codex,sentiment-v1
0fd35c3a15215ef785bd057811f518b6b81190d1fe84a51cea44aaae428bfd20,,中性,false,codex,sentiment-v1
0fd4152c8fe7db074f455155a4f665ffd83bfa0e393e024b4f93412d58539402,0.0,中性,true,codex,sentiment-v1
0fd539c68cfd06609de016c82e7337a92bf41bd6b7957fd6d17476b9a156b337,-0.05,中性,true,codex,sentiment-v1
0fdd309f2289b2ce9d575981006acb6f2b5fab9043ace348eece1253a333d59f,-0.7,負向,true,codex,sentiment-v1
0fde122b0add30b9543ba4ee17e448f7205eeca905d8f895136b5db7ff99acc2,0.0,中性,true,codex,sentiment-v1
0fe2824f4b7b07433a50f6486cb7ef69626f29e444d2a7f8857be303358dfc0f,-0.7,負向,true,codex,sentiment-v1
0fe28dece6bfb92a5303fec57356f4dcb95a10e0f025f32832fe3c4f2ac4fe43,,中性,false,codex,sentiment-v1
0fe3250d7572783b95101de660d2807d1639adbc98fffe7307d6b8d6916575b8,,中性,false,codex,sentiment-v1
0fe5cebd7e836947b144a4c6263db76c016a4740cb0bc9e8fb24a71d97b185d5,-0.6,負向,true,codex,sentiment-v1
0fe6001bebd6dd32cb9db0a8c55b85ffb1fd463245600facf9bd6c51831deb1c,-0.6,負向,true,codex,sentiment-v1
0fe8b68bc76dd0da446e8307f25cd1a187e7a77349e2e1f523c10db2487a8b60,,中性,false,codex,sentiment-v1
0fe96028179902e96cf91e50353665b43a9b61d76b1dad16c29f9fd589948d52,0.4,正向,true,codex,sentiment-v1
0fe9dc848237448e5ece451a81d1c2431e21f1176cce097bfe6a62c7b3497973,,中性,false,codex,sentiment-v1
0fe9f44fad4d9f1eb53833ff0afca14061a71aa3e27631f37d8bdbcd5ae4c1c1,-0.4,負向,true,codex,sentiment-v1
0fef5401ca3757250ed647467edef47ce245cd7d581663351303fa4696cdd343,0.6,正向,true,codex,sentiment-v1
0fefce2d706217199605b35121d068d6af4484f3f74c4d09cfeefbaaf47b8370,-0.5,負向,true,codex,sentiment-v1
0ff1f8e26ee2a418bfa4bbf1206c00832536472a8a7782ac439f812219e484aa,-0.75,負向,true,codex,sentiment-v1
0ff269f55fb4a2651585b3e8aed68f3f30d75d3bf985bfbced1ec6923577850f,,中性,false,codex,sentiment-v1
0ff6285e0dc2a4024bb891a393bedf6b1d1e287d05e733245f68750cafb86424,0.2,正向,true,codex,sentiment-v1
0ff63f60a95929318db7fad954ff42aa38b1e084a09a5eac31a17a012816dfa0,,中性,false,codex,sentiment-v1
0ff7b1a3530299625e6a64c0666e0c9125cccf78fe465d7d8bd250c213c96228,,中性,false,codex,sentiment-v1
0ff8eb2eee2380f9552a6f703d5bc5d7552991301772813d5ba16e6eeec42452,0.0,中性,true,codex,sentiment-v1
0ffa2a1605b324c17eb1d03b28fbb6262f6d12cc477b89ffd4caffe978965f8e,0.0,中性,true,codex,sentiment-v1
0ffa3fa87fca5eb6bff973ff3687b2dcbd8095c301ea8f6a0707439a70d84a17,,中性,false,codex,sentiment-v1
0ffab6dc4f0b7b1897a14a047355ab19e68ce2bc8fe88694d85d9a5a35b96cf2,0.3,正向,true,codex,sentiment-v1
0ffac6ca5f97cf276989523ae7cd94baed67eab6dae27446f05725e654e21775,0.4,正向,true,codex,sentiment-v1
0ffeb6a4e68d945dc74c7105d0a2d29766c7efe1cfbc60e233720767539aa71f,,中性,false,codex,sentiment-v1
0fff52e1e50e2a29de2075bd70fdc0df4b6ece388bc4399cedc577a9e35529ed,,中性,false,codex,sentiment-v1
10032d7e866f45e628ea2259c356f4afb0fa7fefbfb223f543955c966be2a1f8,0.5,正向,true,codex,sentiment-v1
100423b207f9f625b9a3b334b70128fc82b62cea73b3dc9ce6a9f6f786a1d4a8,,中性,false,codex,sentiment-v1
10044aa76a3929a8a928a336e6d2be6aa9ce03a3c1ba51cbecd8ae6292cec0f2,-0.2,負向,true,codex,sentiment-v1
10050d653f2a827646ee38e1a7a0522bceb7145640977f50ca16bb2c4c31fe59,,中性,false,codex,sentiment-v1
1006cdea1d3b403a948f28b891ec0552eedd6508cf5c43593739a1a665615ef7,0.6,正向,true,codex,sentiment-v1
1006f7724ffbe3891d2876a9e772a12bb139030314bafdd4c7e3bf7b9c22e427,0.7,正向,true,codex,sentiment-v1
10086560130056806f7c3c5287a336b9c1142a1b29b412007344c81eac3ef6e7,0.2,正向,true,codex,sentiment-v1
100b5e3d25ca5c25744a206f4ddf0406abe53e913fb9e55a4d562efea4431693,0.4,正向,true,codex,sentiment-v1
100b63fdf5a33dc82532c1e920a03ffc69a12d41ce65e61906f7a04a6e44ade7,,中性,false,codex,sentiment-v1
100c2db252773ba4b396048d29fa5503122077f74bdafc5d655725b71f9d8f6a,-0.6,負向,true,codex,sentiment-v1
100c600e4efcf68be472b3e5c74bf882a824e8936fa2cfc56c8dbfc12290fa40,,中性,false,codex,sentiment-v1
100d733408b2de79da4fb17fea2d6b016c8e9a37ac9ba7a6ddc6ed23209f8e25,,中性,false,codex,sentiment-v1
100f2a0f1711b5a1f257bd072f6065831d328b4fddc2b21f3c488e96e72a61be,-0.5,負向,true,codex,sentiment-v1
101201bbaad859df65e45b7957cdb72d18327653c12d38f795830472628e790e,0.7,正向,true,codex,sentiment-v1
1012ee9697256353bb927ad3d29e4401137350f2e5c5784d2c40792de4f275b2,-0.8,負向,true,codex,sentiment-v1
101400da66a130377b0e0429e7f2b0c8c6e9f8e9ed3c9da03b2edbe6fb772f0e,,中性,false,codex,sentiment-v1
1015616f35d4c89c7507d4c24769950f3d1ffed573fb4e65b459438435268d5d,0.8,正向,true,codex,sentiment-v1
1016e74311f72688bcb69ee8aaf52f1133f3ac9a8e004bff111ac9491d6aafe5,0.3,正向,true,codex,sentiment-v1
1017efd88a5b5f69ca7a1689e5f9df09453cc63ab7cb95276ec6690e9d3ecc7e,0.3,正向,true,codex,sentiment-v1
1017f9aeb6211f1bccae2b21a9d7c931294e38ceaa0c77d0fcfe2c6849927a62,0.7,正向,true,codex,sentiment-v1
101880de32102d34e9daf596a84120c30072ea170f47c3960000cc85c9cdc374,,中性,false,codex,sentiment-v1
1018b7880739ee62c0a22cebf49726b860fd11fe74651ec2dd8a9a05e7c517ac,,中性,false,codex,sentiment-v1
101920476381ffe1b915673c4fb0f263a10d68bd0842ecd3f57c94d81df833f4,0.4,正向,true,codex,sentiment-v1
101bfbe919f25bf06fe5627e7b56e1105c7b34b6eeb4cf270c42f155d45fe140,,中性,false,codex,sentiment-v1
101de8adf8faa4c2907bea4868f9f18ecf312f04d0053005363f8545cc276003,,中性,false,codex,sentiment-v1
101e73fd8f671893e0c4920dbbec0cb21899db27e02b98a1b4063502e62799ff,-0.5,負向,true,codex,sentiment-v1
101f37c44f5466c56b0e85ffe63e65ef7f248a28142a26829f13724c85ef56be,0.6,正向,true,codex,sentiment-v1
101ff69ded7b8e1702df2616cf560cb3968eaa8d2786cfd277d110344b91568f,,中性,false,codex,sentiment-v1
10215ff46f400072ecc203b51770372b712ddea524eea608e8a40307ce265a02,,中性,false,codex,sentiment-v1
1024861a5f7bcb8a448c348bb40412cb7478187558676137b4e12bacb2754d6f,-0.3,負向,true,codex,sentiment-v1
10278fd266398bcf10f0b95ab7938f235bd9c43b948b2cd69db4480087a17d5f,0.5,正向,true,codex,sentiment-v1
10286daf001af9ac420c9c22aff8a98f0837417ad0d910531d9bc64d9c5008a9,0.6,正向,true,codex,sentiment-v1
102939cb36690c87e471a943cf60fe1a0e917443804e61c26872d6943108577a,-0.35,負向,true,codex,sentiment-v1
102a61460ce6e3da5e0d8cacdd1f2e45f3694f48427c18870908f824cdc0d3f7,-0.5,負向,true,codex,sentiment-v1
102a6f01259826cff1549ce2765511d64e46dc13f66e64c2dc1496bfdc3a7e7c,0.6,正向,true,codex,sentiment-v1
102aeaa7c2df9208978773e02d46e05cc5048d893c6547f1d5159a59eedd59b9,,中性,false,codex,sentiment-v1
102c0368a0f32205b745d3c9f62906ce430cdc7921b7cdcb77a2d3272c027391,0.4,正向,true,codex,sentiment-v1
102c3bedf7caccd72a4ac1d37a33f2cb50e3505129d43a830046166e248d5aee,-0.4,負向,true,codex,sentiment-v1
102fe65487b1f728ac66427898df908b7186a136554ad53e8d56d8ebbb29b1c9,-0.5,負向,true,codex,sentiment-v1
10307b04f966ead50f714e60920a2934cda1beb762d571344bc947b61c7b1372,0.2,正向,true,codex,sentiment-v1
1032aaeba75ffe92ede6fdee07f0e9fc9f2cb8803c2991c61884916dd72800e4,,中性,false,codex,sentiment-v1
1032f99a02d7f78111739aa27763ea2b05292fb074f41dfd2110ca8120766dc6,0.5,正向,true,codex,sentiment-v1
10353f888576955c7f8615ad9f04296840fcbe758d0f08c41e95af4dcaa9048b,-0.55,負向,true,codex,sentiment-v1
103568f900ae244782a590cda2994e8acabb12b3cba3c34674119b5ff85b756b,-0.5,負向,true,codex,sentiment-v1
103a16423affcd814b69293a114ae2df33f6792e8dbc557fccf00c1b8c6dfa73,,中性,false,codex,sentiment-v1
10421acdda92b80b5524a0eb0316b7105da242b4e07f63f83b6371a21f7135f5,-0.7,負向,true,codex,sentiment-v1
104287ad9f300ea43981e93b776c0ecbeb57f97dbaadef2cb82cb98b5d504d4c,0.6,正向,true,codex,sentiment-v1
10447193f845f9f9c3ddac2e925979bbde539ca9e301a88d410ca2fb96fb1abf,0.4,正向,true,codex,sentiment-v1
10469d518c72ceddd5a247470a253f961b17baaa03d2cffbfc077f51222bd2ae,0.2,正向,true,codex,sentiment-v1
1046c49176e114be261611d24ab50a2a1e9a06d17fe6884518de49b27e42c27e,,中性,false,codex,sentiment-v1
1047b19b7a0a283f1f21e7bbb15c27386da3f32deb19ca44377211329359cea4,0.0,中性,true,codex,sentiment-v1
1047c0688943fe65ab3260ce765944d603de1663c25ec8e0bb16ee5424e37876,0.4,正向,true,codex,sentiment-v1
1047e1ad4bab2244112d1674918f17ff19577aee79ce04fa13625f9d6e3c703a,-0.4,負向,true,codex,sentiment-v1
104a32e0e58302bd3007c821d364ca940a071225feabf754b7a9b86c99a53b6c,-0.3,負向,true,codex,sentiment-v1
104d16343071d4e9da0ffe5a34d1b015e730405c380e98b29e9620fc1751ab64,,中性,false,codex,sentiment-v1
104f2bf1ac22a989b443d174b05d07c2fcc8fc8faa67038945ecc2c6a7d0fc31,0.4,正向,true,codex,sentiment-v1
104f3df7663350986b0e81a954ec64e53563c89be753cd5211aef8ded8061a03,0.7,正向,true,codex,sentiment-v1
10511c312bc45f4cb8a5d8b9f99e673b4b569e360119cfb621601d4ce7a7adae,,中性,false,codex,sentiment-v1
1051c05e8c9934ba46721e83c732728790d61e78132c1a3f753cb1224fb70021,,中性,false,codex,sentiment-v1
1052b498bf9289292bb8baef533309270306b6ec758fb49cf8d385c939745a12,,中性,false,codex,sentiment-v1
105355352ccc2015ea5e0ffc99b3758488be173e04be85e451295e87c8fcda4a,,中性,false,codex,sentiment-v1
10555550a0d47b31727bf5d7b95f03edd11e4f1c614eb9ca9c8441cce746dd6e,0.2,正向,true,codex,sentiment-v1
1057af3feed423dd8a3e447402cb478fd7f326c3b12f47b9c90a55c43c00d389,,中性,false,codex,sentiment-v1
1057b308c3c0edd1f44d0f1e982f1da79a6be53eaa47036498c16e0b994611a3,,中性,false,codex,sentiment-v1
1058042bb889447e08a52cd54fb86b4ecf4c968a95caecdc0d37b63ec79acc8b,,中性,false,codex,sentiment-v1
105aced961e76df51c539166578ea72349440c60ca3bd488ac5f98ca7fdbb479,,中性,false,codex,sentiment-v1
105b4a9e7eb2fdbf32c537cca15c9c2fc1cf79225c6c9ea7e0da687401f43583,0.6,正向,true,codex,sentiment-v1
105cce605a6823380133fe27eb770770b3c08f0878598952328776a1fd2725de,-0.5,負向,true,codex,sentiment-v1
105d49a19b0d6176c4a2346c6f11a8a38fccd6b7b81aba18dddea56b07c0d742,-0.9,負向,true,codex,sentiment-v1
105df83293aaa8d2b5c0364199ca3b543587e57bdb9b40230fd845bade74e667,-0.7,負向,true,codex,sentiment-v1
105e428498de5a99de3eebba7b3a625326612bde63c0cc5d10facb72d79bfa39,0.0,中性,true,codex,sentiment-v1
105f30ac61e353d5685c45e3d3fa8fcede418775da6303373a18b05ab6762040,-0.3,負向,true,codex,sentiment-v1
105ff67836dbb3567aa57f85f47133d79cd4663a3794ea77fe4e47c3f1ebea1e,,中性,false,codex,sentiment-v1
1060232ffd614772bda52a5faac811f5317932b61142de330faf7637ed4776f1,-0.8,負向,true,codex,sentiment-v1
1060d5e12fd3e1492014c431fe06814170696a9611997207c09b3d19a675cb90,0.2,正向,true,codex,sentiment-v1
1061d28996b6e15e46ad17c6f65d10ee9cc8c7cabd6db7258dd7062c8cf626a0,,中性,false,codex,sentiment-v1
1062c277341c27f92067a5d73c327c36bfa9e0be851e5406e4534c9ea18cf681,-0.4,負向,true,codex,sentiment-v1
1063b72843a620f9798eca8eb1736c7b2878b6cb3d075273b6a51003d9fbda33,,中性,false,codex,sentiment-v1
10692a5da72bb2b35626e8837f3003d017887a02080e3c02f1098259a0e89377,-0.3,負向,true,codex,sentiment-v1
106f1271ae3b3fdcd0b1d16472ca64de5b87f248648d9b1f062fd91c31029b2c,-0.4,負向,true,codex,sentiment-v1
106fbab7ba081af9c4d2fbb38b81caaf2b150b78dccc24bac972b2be50ea73ef,0.0,中性,true,codex,sentiment-v1
1070349ff7c5766b607964511c729039a0cd15f7c4f685630174ed7b09f49069,0.4,正向,true,codex,sentiment-v1
1071421aa268265c08e3c68b3882216ca550abee7dfc76b9317d9a513f0b6045,0.4,正向,true,codex,sentiment-v1
1071cf373355389c1a10f2d9ec955c346ef3b4de7ab80c80726f942c8674bc06,-0.9,負向,true,codex,sentiment-v1
10721a80acaff2ec2217b84bee2225314901f979ea676738abe446df82e8666d,0.3,正向,true,codex,sentiment-v1
10723d4db3d45d450359b92f22b9870bbf495c5e427512f7ac780b1b248d49b4,-0.5,負向,true,codex,sentiment-v1
1072495a67ab97ab3cd93205411dc3a50ea01ee2dbbcbbc2e11eecc50b457c46,0.4,正向,true,codex,sentiment-v1
107284b89295c5f50139265485b9697fe1ad7c7a0804b1c23a29963b9be96636,0.6,正向,true,codex,sentiment-v1
10738395297bb1b9d0add8d4c37e3ba8b36b2e4aa12b7f4ad5f100871635e89d,0.0,中性,true,codex,sentiment-v1
107462e92f097a0dcd6d9d7986327ddd247660e1c706a39348524505d9f19ce7,,中性,false,codex,sentiment-v1
1076e2eb012f8a101a700b917f12d8e0454f8a529e718cf9ab4989334b9b2a02,,中性,false,codex,sentiment-v1
107809c9a6d898c0fdf2a886aeb91b497f77b5e85a35e9b5a38ebd03a6212173,,中性,false,codex,sentiment-v1
10788993b02a6eb3d9a6470e638d5d9cb6a349afc6b72686563da82de2b53a3a,0.0,中性,true,codex,sentiment-v1
107e94d188da57994868089937bdd6084576809146fe98970855290cfcb622bd,,中性,false,codex,sentiment-v1
107f3398f4254dc3bfd74faa3d7cb21bc73f7c1217933fec96845688598133e7,,中性,false,codex,sentiment-v1
107fb988aedb96431df5e8c5df050e0f08d6f93600984e3606190d2e1128594f,-0.45,負向,true,codex,sentiment-v1
107fc130f724093f1c4c67301e2d998f87ac8946d849cb381fd04cd540e0c610,-0.6,負向,true,codex,sentiment-v1
10809ec8fe23e4b92262c756153fb1abb548034a4c9c3bba954ddabbe5da72d0,0.0,中性,true,codex,sentiment-v1
108480b5758de186dd66a6aef3dd296c8ee35c897ca83f38775c5c80caaa1208,0.6,正向,true,codex,sentiment-v1
1086b41b622219b2828a4a6940ffaaaba1a6447b870ed4c2a26d2a9ea0dcbc35,-0.4,負向,true,codex,sentiment-v1
1088a7cbcb4d9a4b656e8997003e0e57fb2265d70b4ee976c4380b3e9be08cb4,,中性,false,codex,sentiment-v1
1088a9ee0598931bb7ed571ce1ee7e2e326ca7290a5ef5ff89c22fb09fe2b6ec,-0.5,負向,true,codex,sentiment-v1
108b204442d216660625b54161edf7a8e40fcd40339a2177b2103af68328ff7b,0.4,正向,true,codex,sentiment-v1
108f003949627fe78863e17ebb2fb976e93d374b6415f2d2cb7c071690d0b8b4,-0.8,負向,true,codex,sentiment-v1
108f35927f16f585312e932f6583e0d4d4984e16307c5e367272baf6411678f8,,中性,false,codex,sentiment-v1
10904f1df78756aabf89c7467cb515673a87dbb3b560783ff768a24dbe10b387,,中性,false,codex,sentiment-v1
1090e15813a58c08fc87af94e8fa6ddca4df4342196707405618422756e66a98,0.2,正向,true,codex,sentiment-v1
1093449878930c0ed7420e16f255abe582ff9f95e63d7b92dd11b7d204f5a1cf,-0.5,負向,true,codex,sentiment-v1
109503ea2ee8872f0ccb0e10c723895985629f81768d68bdbb22602ac4a8b969,-0.5,負向,true,codex,sentiment-v1
10969937c86d7a93b93cd2e1dab93ed99606a7e77c1db233323e0996ac65104b,0.6,正向,true,codex,sentiment-v1
1098cbc5be18f73beb9352d0ac3c45844fe83c02c244fcf2283f336634057696,0.0,中性,true,codex,sentiment-v1
1099158d95adc789e2b1f4b1aed3b4908a5e818b50825c3dc4c715de1a41d26b,0.3,正向,true,codex,sentiment-v1
109cb022b2b08b2f5218e6bb96893e4343278561745f797d8817c74c5d810b00,,中性,false,codex,sentiment-v1
109e4b668363f97f92aa9be9a2d04a7f1dc866a4bd5352cecff03314000408fb,,中性,false,codex,sentiment-v1
10a04a138cfdcd39c77bfe6f06dd5efda9dcf838cbae7e88cba1699604a10612,0.5,正向,true,codex,sentiment-v1
10a06e2c37fb71dee5fae5f54221ed127cc1ca702dc74b8a79c296cf1e3a043e,0.2,正向,true,codex,sentiment-v1
10a163f0a316dc0e28018a9c822a0b41cca4b806c31182de23d8a872c5cda68f,0.4,正向,true,codex,sentiment-v1
10a22eea88a256fb73a8bbad66f6d45cf42f957117179cfc7d05d1f09d4292c4,-0.5,負向,true,codex,sentiment-v1
10a366074cffea684e0feb341ddc00bdc0f3f24c2e83673fa83e6df662c06b82,-0.3,負向,true,codex,sentiment-v1
10a44e7b686a49335cacde1a14c31784d6ec88a159e8ba8a75f310a383df1ab1,,中性,false,codex,sentiment-v1
10a5b8e5fafcf22911a8cb2c5063725bc238e772646bee4f81762d4c343bb693,-0.8,負向,true,codex,sentiment-v1
10a85b5d434c9615af26bfa2d1f032be4933cb1282f66d1388645c964aacb06f,,中性,false,codex,sentiment-v1
10ac560060bbb5f69484627e14f5bc6b69b09b95834e884a71c05d45c2bde5db,,中性,false,codex,sentiment-v1
10ad4a1e0f18c87f4357ad21fb12594e9e26568846f6c411661a3f3f25daec18,0.55,正向,true,codex,sentiment-v1
10ad781902bb26d8312ea95956b416c2a2b12c993dc99abc0bd6f6353a4ed348,-0.75,負向,true,codex,sentiment-v1
10b24c28cc80bbeee7d7d7a0b2f079934ed0a66109da1e062e453e9165db7757,,中性,false,codex,sentiment-v1
10b370ffe6448bb5246d5f0734956cb07f95302646b0fba3a538294fe32429dd,,中性,false,codex,sentiment-v1
10b48dbb0008d814af618c35fe890a21d024ebedb74fd9c70fb484b12d7c1917,-0.6,負向,true,codex,sentiment-v1
10b57e07f82dd222695a316327e2674c94ba58dc28ddb290d57df7d21e89c087,-0.6,負向,true,codex,sentiment-v1
10b57f66be612a35d13778384bd9084b6f4f7c8ad329fb0dd81bbac6842397d2,,中性,false,codex,sentiment-v1
10b5e14722308a0096247e48e8f5174d0c4e4903c1c2d330ed1222843f7b3726,,中性,false,codex,sentiment-v1
10b685c306f5dda530539a16d9c1a6f5bc0fb65355131b144483e8029287f7b9,,中性,false,codex,sentiment-v1
10b7933f13afcc951708ea2d33e0f483494752a283eceac47287a3c14e88dfe9,0.3,正向,true,codex,sentiment-v1
10b862061136e8d5f27b7b2fbb94eb31606e2e6c0df141eefad8d534ad56b1c5,-0.6,負向,true,codex,sentiment-v1
10b9b411b67426c8b2f5820fe0d96debf647a5777eceff7f9723ec805d92b8d1,0.6,正向,true,codex,sentiment-v1
10bb38752aaeae98a2867439a19a5bbfd94e07a97098cdd6370b4070576f29e1,0.7,正向,true,codex,sentiment-v1
10bb671b82c373b4b54864a12401c6cb86df582db596d5277acc85896fb6a21a,-0.6,負向,true,codex,sentiment-v1
10bc631da668b1db76e3193325e55081236f4e8d537def19c6290595a59283cb,,中性,false,codex,sentiment-v1
10bd824160525dbe7deb7534699001f578ab8ebccfd5eda5187989ac88b6f736,-0.5,負向,true,codex,sentiment-v1
10bebb4a1f887a6551e3dfeeaefae6f2d9deb9a4ee86a1d18240569e32f83ced,0.6,正向,true,codex,sentiment-v1
10c1dfd1943d02a6e8892d6faa23b93766fa714ee863b3fa93d9a933d258bcd1,0.4,正向,true,codex,sentiment-v1
10c499a6b81d0408dc5c53cf3848303fab70eb5b61cd46917ceb6697682941f7,-0.5,負向,true,codex,sentiment-v1
10c674d96b9ef9172ccfabba0ee7cebd6c43579ef4e02b300f398c53a8ed6eff,,中性,false,codex,sentiment-v1
10c6939824eb041fe4c68ff77d8cb3f31a20d2c3a50fd87477b6d8c0a83e1956,,中性,false,codex,sentiment-v1
10ca991b6a731cc8d1d34d1cd6a6d61fa4e14f6e5389aa52cd78913ed96f1cb2,-0.4,負向,true,codex,sentiment-v1
10ca99c221a070e14147aee6d005c055b178d0b6a329fd8d6e951e4d70e3707f,-0.5,負向,true,codex,sentiment-v1
10cbe1439075760c27205f3ef32995dc3ef9a48debd681d59ddd05b8cd1e05d8,-0.8,負向,true,codex,sentiment-v1
10ccc4051e7bb918c6a88fda19c26a1aff763a69f8dd6463347b06b333a30d4c,0.9,正向,true,codex,sentiment-v1
10cd41d544fa285389cc5ae15b8ba042fd1bfd0afeafb153ed844062cb558a25,,中性,false,codex,sentiment-v1
10cd716dde3f7ba8c7354f7b78541f880977812215133cc3bc04a147a34eb61a,-0.9,負向,true,codex,sentiment-v1
10cde0fd9f58dbc1af4d929df06898ab27294f861d6bfa57777c816400de43d2,,中性,false,codex,sentiment-v1
10d1757d28dc3a86261c9cc418341c825cd18e7907dccb035655430bc20b81c5,0.6,正向,true,codex,sentiment-v1
10d21b5c320e1acc3e9a9c4f7a17a631632186ea3a084ed0a2d3598a32b28331,,中性,false,codex,sentiment-v1
10d90bac2ddcfa4bad210c04613c62007ee6c156278c238e9d1ee3704d54f3c7,0.5,正向,true,codex,sentiment-v1
10d94197fbc4619d6ef6f80d9d80f2d578abc850dc79f151754e5b80b1fc68d3,-0.45,負向,true,codex,sentiment-v1
10d9a1be3f6b0ff2ef01e9c8679349d116658f28d50cb6e07cc63642c4d10210,0.8,正向,true,codex,sentiment-v1
10d9f3de81a725d2a0fbadfd3ba504456c5efd3d9ac1904c02dbf8a1a15f8cea,,中性,false,codex,sentiment-v1
10dcc9be78992f8aff3b0802e6f4155ed42a1a8df97bd1b5db560e150a385fc1,,中性,false,codex,sentiment-v1
10dd42e5b2bd9c265545d5b75f6eb3986bd7b2dd4109b5b9346dee62de1c38fe,0.0,中性,true,codex,sentiment-v1
10de037d7f3f5820c2a77c5471b9594c0e7aac72d14457a6601bdf40d9aae516,0.0,中性,true,codex,sentiment-v1
10de04dd35c38e30b4a53df43031191a80eeafdc879a74d98cc6ce427cab4de7,,中性,false,codex,sentiment-v1
10de2565573e46c8bf9cca2e95a57a00a3e2896d58243f2dca0d2ab364608d6b,,中性,false,codex,sentiment-v1
10df7fce02f2b4322db7889c8e40da893c2e2594b2611194c6d70bbf4371e5f4,-0.3,負向,true,codex,sentiment-v1
10e0f34f96cf37dbfa4176d867e54d3a1ae5682cae8a8a14e807b30b924a43ec,0.4,正向,true,codex,sentiment-v1
10e1cde1e8c703b045a6a68f44da04784888654186de2d45ce1d5a9bb92ae8a8,,中性,false,codex,sentiment-v1
10e2019dc2095ec29769884c4bd4fb82213e0d7b722c6da7798a1a486f104f3f,-0.75,負向,true,codex,sentiment-v1
10e2719eab89289a807047e57ec5be5bab9dfc43aae77daf41cd6961a3893250,-0.4,負向,true,codex,sentiment-v1
10e3362a09798109156aba886db82a80a7406012e49b9f35668e0568cf7205e8,0.0,中性,true,codex,sentiment-v1
